episodio,recompensa,epsilon,tubos_pasados
998,-5.70,0.9513,0
999,-7.50,0.9513,0
1000,-8.10,0.9512,0
1001,-8.10,0.9512,0
1002,-8.70,0.9511,0
1003,-7.50,0.9511,0
1004,-7.50,0.9510,0
1005,-6.90,0.9510,0
1006,-5.70,0.9509,0
1007,-5.70,0.9509,0
1008,-5.70,0.9508,0
1009,-5.70,0.9508,0
1010,-5.70,0.9508,0
1011,-8.10,0.9507,0
1012,-8.10,0.9507,0
1013,-5.70,0.9506,0
1014,-6.90,0.9506,0
1015,-6.30,0.9505,0
1016,-8.10,0.9505,0
1017,-5.70,0.9504,0
1018,-6.90,0.9504,0
1019,-6.90,0.9503,0
1020,-6.90,0.9503,0
1021,-8.10,0.9502,0
1022,-6.90,0.9502,0
1023,-8.70,0.9501,0
1024,-3.90,0.9501,0
1025,-6.30,0.9500,0
1026,-8.10,0.9500,0
1027,-8.70,0.9499,0
1028,-6.90,0.9499,0
1029,-6.90,0.9498,0
1030,-6.90,0.9498,0
1031,-6.90,0.9498,0
1032,-7.50,0.9497,0
1033,-8.10,0.9497,0
1034,-8.10,0.9496,0
1035,-6.90,0.9496,0
1036,-6.30,0.9495,0
1037,-7.50,0.9495,0
1038,-6.30,0.9494,0
1039,-7.50,0.9494,0
1040,-6.30,0.9493,0
1041,-8.70,0.9493,0
1042,-8.10,0.9492,0
1043,-6.30,0.9492,0
1044,-7.50,0.9491,0
1045,-4.50,0.9491,0
1046,-6.90,0.9490,0
1047,-8.70,0.9490,0
1048,-6.90,0.9489,0
1049,-6.30,0.9489,0
1050,-7.50,0.9489,0
1051,-6.90,0.9488,0
1052,-5.70,0.9488,0
1053,-5.10,0.9487,0
1054,-8.70,0.9487,0
1055,-8.70,0.9486,0
1056,-6.30,0.9486,0
1057,-6.90,0.9485,0
1058,-8.10,0.9485,0
1059,-7.50,0.9484,0
1060,-6.90,0.9484,0
1061,-7.50,0.9483,0
1062,-8.10,0.9483,0
1063,-7.50,0.9482,0
1064,-8.70,0.9482,0
1065,-7.50,0.9481,0
1066,-7.50,0.9481,0
1067,-8.10,0.9480,0
1068,-8.70,0.9480,0
1069,-8.10,0.9480,0
1070,-8.10,0.9479,0
1071,-4.50,0.9479,0
1072,-8.10,0.9478,0
1073,-8.10,0.9478,0
1074,-3.90,0.9477,0
1075,-5.10,0.9477,0
1076,-7.50,0.9476,0
1077,-6.90,0.9476,0
1078,-7.50,0.9475,0
1079,-5.70,0.9475,0
1080,-6.30,0.9474,0
1081,-6.90,0.9474,0
1082,-6.90,0.9473,0
1083,-7.50,0.9473,0
1084,-8.10,0.9472,0
1085,-6.30,0.9472,0
1086,-6.90,0.9471,0
1087,-6.90,0.9471,0
1088,-8.10,0.9471,0
1089,-8.70,0.9470,0
1090,-6.90,0.9470,0
1091,-8.70,0.9469,0
1092,-6.90,0.9469,0
1093,-8.10,0.9468,0
1094,-7.50,0.9468,0
1095,-7.50,0.9467,0
1096,-7.50,0.9467,0
1097,-7.50,0.9466,0
1098,-7.50,0.9466,0
1099,-6.90,0.9465,0
1100,-8.10,0.9465,0
1101,-8.10,0.9464,0
1102,-7.50,0.9464,0
1103,-7.50,0.9463,0
1104,-8.10,0.9463,0
1105,-6.90,0.9462,0
1106,-6.30,0.9462,0
1107,-8.70,0.9462,0
1108,-8.10,0.9461,0
1109,-8.10,0.9461,0
1110,-8.70,0.9460,0
1111,-6.90,0.9460,0
1112,-7.50,0.9459,0
1113,-6.30,0.9459,0
1114,-8.10,0.9458,0
1115,-8.10,0.9458,0
1116,-6.30,0.9457,0
1117,-8.10,0.9457,0
1118,-8.70,0.9456,0
1119,-6.90,0.9456,0
1120,-6.90,0.9455,0
1121,-6.30,0.9455,0
1122,-8.10,0.9454,0
1123,-6.90,0.9454,0
1124,-6.90,0.9453,0
1125,-6.30,0.9453,0
1126,-5.70,0.9453,0
1127,-7.50,0.9452,0
1128,-8.10,0.9452,0
1129,-7.50,0.9451,0
1130,-8.70,0.9451,0
1131,-7.50,0.9450,0
1132,-6.90,0.9450,0
1133,-6.30,0.9449,0
1134,-6.30,0.9449,0
1135,-4.50,0.9448,0
1136,-7.50,0.9448,0
1137,-6.90,0.9447,0
1138,-8.10,0.9447,0
1139,-6.90,0.9446,0
1140,-4.50,0.9446,0
1141,-8.10,0.9445,0
1142,-6.90,0.9445,0
1143,-6.90,0.9445,0
1144,-8.10,0.9444,0
1145,-8.10,0.9444,0
1146,-8.10,0.9443,0
1147,-5.70,0.9443,0
1148,-7.50,0.9442,0
1149,-8.70,0.9442,0
1150,-6.30,0.9441,0
1151,-8.70,0.9441,0
1152,-7.50,0.9440,0
1153,-8.10,0.9440,0
1154,-8.10,0.9439,0
1155,-8.10,0.9439,0
1156,-7.50,0.9438,0
1157,-7.50,0.9438,0
1158,-4.50,0.9437,0
1159,-6.30,0.9437,0
1160,-5.10,0.9436,0
1161,-8.10,0.9436,0
1162,-6.90,0.9436,0
1163,-6.30,0.9435,0
1164,-8.10,0.9435,0
1165,-7.50,0.9434,0
1166,-6.90,0.9434,0
1167,-7.50,0.9433,0
1168,-7.50,0.9433,0
1169,-7.50,0.9432,0
1170,-8.10,0.9432,0
1171,-8.10,0.9431,0
1172,-6.90,0.9431,0
1173,-6.90,0.9430,0
1174,-7.50,0.9430,0
1175,-8.10,0.9429,0
1176,-6.30,0.9429,0
1177,-7.50,0.9428,0
1178,-3.90,0.9428,0
1179,-7.50,0.9428,0
1180,-8.10,0.9427,0
1181,-7.50,0.9427,0
1182,-6.30,0.9426,0
1183,-7.50,0.9426,0
1184,-8.10,0.9425,0
1185,-7.50,0.9425,0
1186,-6.90,0.9424,0
1187,-5.70,0.9424,0
1188,-7.50,0.9423,0
1189,-6.30,0.9423,0
1190,-8.10,0.9422,0
1191,-7.50,0.9422,0
1192,-8.10,0.9421,0
1193,-6.30,0.9421,0
1194,-7.50,0.9420,0
1195,-7.50,0.9420,0
1196,-6.90,0.9420,0
1197,-4.50,0.9419,0
1198,-6.90,0.9419,0
1199,-8.10,0.9418,0
1200,-8.10,0.9418,0
1201,-6.30,0.9417,0
1202,-6.90,0.9417,0
1203,-8.10,0.9416,0
1204,-3.90,0.9416,0
1205,-5.70,0.9415,0
1206,-7.50,0.9415,0
1207,-8.70,0.9414,0
1208,-7.50,0.9414,0
1209,-8.10,0.9413,0
1210,-8.10,0.9413,0
1211,-8.70,0.9412,0
1212,-6.90,0.9412,0
1213,-7.50,0.9412,0
1214,-6.90,0.9411,0
1215,-6.90,0.9411,0
1216,-8.10,0.9410,0
1217,-6.90,0.9410,0
1218,-8.10,0.9409,0
1219,-8.10,0.9409,0
1220,-7.50,0.9408,0
1221,-6.90,0.9408,0
1222,-7.50,0.9407,0
1223,-6.90,0.9407,0
1224,-5.10,0.9406,0
1225,-7.50,0.9406,0
1226,-8.10,0.9405,0
1227,-8.70,0.9405,0
1228,-8.10,0.9404,0
1229,-8.70,0.9404,0
1230,-5.70,0.9404,0
1231,-7.50,0.9403,0
1232,-5.70,0.9403,0
1233,-8.10,0.9402,0
1234,-8.10,0.9402,0
1235,-6.90,0.9401,0
1236,-3.30,0.9401,0
1237,-8.10,0.9400,0
1238,-6.90,0.9400,0
1239,-7.50,0.9399,0
1240,-6.90,0.9399,0
1241,-8.10,0.9398,0
1242,-8.10,0.9398,0
1243,-5.10,0.9397,0
1244,-8.10,0.9397,0
1245,-7.50,0.9396,0
1246,-6.90,0.9396,0
1247,-7.50,0.9396,0
1248,-6.90,0.9395,0
1249,-7.50,0.9395,0
1250,-6.90,0.9394,0
1251,-8.70,0.9394,0
1252,-8.10,0.9393,0
1253,-8.10,0.9393,0
1254,-8.10,0.9392,0
1255,-6.90,0.9392,0
1256,-7.50,0.9391,0
1257,-5.70,0.9391,0
1258,-2.70,0.9390,0
1259,-5.70,0.9390,0
1260,-8.10,0.9389,0
1261,-8.10,0.9389,0
1262,-7.50,0.9388,0
1263,-8.10,0.9388,0
1264,-8.70,0.9388,0
1265,-1.50,0.9387,0
1266,-8.10,0.9387,0
1267,-6.30,0.9386,0
1268,-5.10,0.9386,0
1269,-6.90,0.9385,0
1270,-6.90,0.9385,0
1271,-6.90,0.9384,0
1272,-8.10,0.9384,0
1273,-6.30,0.9383,0
1274,-7.50,0.9383,0
1275,-7.50,0.9382,0
1276,-8.10,0.9382,0
1277,-6.90,0.9381,0
1278,-7.50,0.9381,0
1279,-5.10,0.9381,0
1280,-7.50,0.9380,0
1281,-8.10,0.9380,0
1282,-7.50,0.9379,0
1283,-6.90,0.9379,0
1284,-8.10,0.9378,0
1285,-6.30,0.9378,0
1286,-7.50,0.9377,0
1287,-6.90,0.9377,0
1288,-7.50,0.9376,0
1289,-5.70,0.9376,0
1290,-6.90,0.9375,0
1291,-7.50,0.9375,0
1292,-8.10,0.9374,0
1293,-7.50,0.9374,0
1294,-7.50,0.9373,0
1295,-6.90,0.9373,0
1296,-8.10,0.9373,0
1297,-8.10,0.9372,0
1298,-7.50,0.9372,0
1299,-8.10,0.9371,0
1300,-6.90,0.9371,0
1301,-6.90,0.9370,0
1302,-6.90,0.9370,0
1303,-8.70,0.9369,0
1304,-6.90,0.9369,0
1305,-7.50,0.9368,0
1306,-7.50,0.9368,0
1307,-7.50,0.9367,0
1308,-7.50,0.9367,0
1309,-7.50,0.9366,0
1310,-6.30,0.9366,0
1311,-7.50,0.9366,0
1312,-7.50,0.9365,0
1313,-8.10,0.9365,0
1314,-5.70,0.9364,0
1315,-7.50,0.9364,0
1316,-5.70,0.9363,0
1317,-7.50,0.9363,0
1318,-7.50,0.9362,0
1319,-4.50,0.9362,0
1320,-8.10,0.9361,0
1321,-6.30,0.9361,0
1322,-8.10,0.9360,0
1323,-8.70,0.9360,0
1324,-8.10,0.9359,0
1325,-6.90,0.9359,0
1326,-6.30,0.9358,0
1327,-8.10,0.9358,0
1328,-6.30,0.9358,0
1329,-7.50,0.9357,0
1330,-7.50,0.9357,0
1331,-8.10,0.9356,0
1332,-6.30,0.9356,0
1333,-7.50,0.9355,0
1334,-8.70,0.9355,0
1335,-7.50,0.9354,0
1336,-8.10,0.9354,0
1337,-8.70,0.9353,0
1338,-5.70,0.9353,0
1339,-8.10,0.9352,0
1340,-8.10,0.9352,0
1341,-8.10,0.9351,0
1342,-7.50,0.9351,0
1343,-3.90,0.9351,0
1344,-7.50,0.9350,0
1345,-7.50,0.9350,0
1346,-8.10,0.9349,0
1347,-6.90,0.9349,0
1348,-8.10,0.9348,0
1349,-7.50,0.9348,0
1350,-7.50,0.9347,0
1351,-5.70,0.9347,0
1352,-8.10,0.9346,0
1353,-7.50,0.9346,0
1354,-8.10,0.9345,0
1355,-7.50,0.9345,0
1356,-7.50,0.9344,0
1357,-7.50,0.9344,0
1358,-8.10,0.9344,0
1359,-6.30,0.9343,0
1360,-7.50,0.9343,0
1361,-8.10,0.9342,0
1362,-8.10,0.9342,0
1363,-5.70,0.9341,0
1364,-5.70,0.9341,0
1365,-8.10,0.9340,0
1366,-8.70,0.9340,0
1367,-8.10,0.9339,0
1368,-6.30,0.9339,0
1369,-6.90,0.9338,0
1370,-5.70,0.9338,0
1371,-7.50,0.9337,0
1372,-7.50,0.9337,0
1373,-8.10,0.9337,0
1374,-8.70,0.9336,0
1375,-5.70,0.9336,0
1376,-8.10,0.9335,0
1377,-7.50,0.9335,0
1378,-5.10,0.9334,0
1379,-8.70,0.9334,0
1380,-4.50,0.9333,0
1381,-8.10,0.9333,0
1382,-6.30,0.9332,0
1383,-7.50,0.9332,0
1384,-8.10,0.9331,0
1385,-7.50,0.9331,0
1386,-6.30,0.9330,0
1387,-6.30,0.9330,0
1388,-4.50,0.9330,0
1389,-7.50,0.9329,0
1390,-6.90,0.9329,0
1391,-8.10,0.9328,0
1392,-6.90,0.9328,0
1393,-7.50,0.9327,0
1394,-8.10,0.9327,0
1395,-7.50,0.9326,0
1396,-6.90,0.9326,0
1397,-6.90,0.9325,0
1398,-7.50,0.9325,0
1399,-7.50,0.9324,0
1400,-8.10,0.9324,0
1401,-6.30,0.9323,0
1402,-7.50,0.9323,0
1403,-8.10,0.9323,0
1404,-7.50,0.9322,0
1405,-6.30,0.9322,0
1406,-6.90,0.9321,0
1407,-6.90,0.9321,0
1408,-6.90,0.9320,0
1409,-7.50,0.9320,0
1410,-6.90,0.9319,0
1411,-6.90,0.9319,0
1412,-8.10,0.9318,0
1413,-6.90,0.9318,0
1414,-8.10,0.9317,0
1415,-8.10,0.9317,0
1416,-7.50,0.9316,0
1417,-8.70,0.9316,0
1418,-7.50,0.9316,0
1419,-6.30,0.9315,0
1420,-8.70,0.9315,0
1421,-7.50,0.9314,0
1422,-8.10,0.9314,0
1423,-6.90,0.9313,0
1424,-8.10,0.9313,0
1425,-8.10,0.9312,0
1426,-8.70,0.9312,0
1427,-7.50,0.9311,0
1428,-8.10,0.9311,0
1429,-7.50,0.9310,0
1430,-6.90,0.9310,0
1431,-8.10,0.9309,0
1432,-8.10,0.9309,0
1433,-8.10,0.9309,0
1434,-6.90,0.9308,0
1435,-8.10,0.9308,0
1436,-8.10,0.9307,0
1437,-8.10,0.9307,0
1438,-6.90,0.9306,0
1439,-6.90,0.9306,0
1440,-8.10,0.9305,0
1441,-8.70,0.9305,0
1442,-8.10,0.9304,0
1443,-8.10,0.9304,0
1444,-7.50,0.9303,0
1445,-8.10,0.9303,0
1446,-8.70,0.9303,0
1447,-6.30,0.9302,0
1448,-5.70,0.9302,0
1449,-6.30,0.9301,0
1450,-7.50,0.9301,0
1451,-7.50,0.9300,0
1452,-7.50,0.9300,0
1453,-6.90,0.9299,0
1454,-8.10,0.9299,0
1455,-8.10,0.9298,0
1456,-8.10,0.9298,0
1457,-6.90,0.9297,0
1458,-8.10,0.9297,0
1459,-6.90,0.9296,0
1460,-7.50,0.9296,0
1461,-5.10,0.9296,0
1462,-7.50,0.9295,0
1463,-6.90,0.9295,0
1464,-3.30,0.9294,0
1465,-7.50,0.9294,0
1466,-6.30,0.9293,0
1467,-4.50,0.9293,0
1468,-8.10,0.9292,0
1469,-5.10,0.9292,0
1470,-7.50,0.9291,0
1471,-6.90,0.9291,0
1472,-5.70,0.9290,0
1473,-6.90,0.9290,0
1474,-7.50,0.9289,0
1475,-7.50,0.9289,0
1476,-7.50,0.9289,0
1477,-5.10,0.9288,0
1478,-4.50,0.9288,0
1479,-6.90,0.9287,0
1480,-8.10,0.9287,0
1481,-6.90,0.9286,0
1482,-8.70,0.9286,0
1483,-6.30,0.9285,0
1484,-6.30,0.9285,0
1485,-5.70,0.9284,0
1486,-3.30,0.9284,0
1487,-5.70,0.9283,0
1488,-6.90,0.9283,0
1489,-6.90,0.9283,0
1490,-8.10,0.9282,0
1491,-8.10,0.9282,0
1492,-8.10,0.9281,0
1493,-6.30,0.9281,0
1494,-7.50,0.9280,0
1495,-6.30,0.9280,0
1496,-7.50,0.9279,0
1497,-8.10,0.9279,0
1498,-7.50,0.9278,0
1499,-8.70,0.9278,0
1500,-8.10,0.9277,0
1501,-8.70,0.9277,0
1502,-8.10,0.9276,0
1503,-4.50,0.9276,0
1504,-8.70,0.9276,0
1505,-5.70,0.9275,0
1506,-6.90,0.9275,0
1507,-7.50,0.9274,0
1508,-6.90,0.9274,0
1509,-5.10,0.9273,0
1510,-7.50,0.9273,0
1511,-6.30,0.9272,0
1512,-8.70,0.9272,0
1513,-8.10,0.9271,0
1514,-6.90,0.9271,0
1515,-6.90,0.9270,0
1516,-8.10,0.9270,0
1517,-8.70,0.9270,0
1518,-6.30,0.9269,0
1519,-8.10,0.9269,0
1520,-6.30,0.9268,0
1521,-8.70,0.9268,0
1522,-8.10,0.9267,0
1523,-6.90,0.9267,0
1524,-8.10,0.9266,0
1525,-8.10,0.9266,0
1526,-8.10,0.9265,0
1527,-8.10,0.9265,0
1528,-7.50,0.9264,0
1529,-7.50,0.9264,0
1530,-8.10,0.9264,0
1531,-6.30,0.9263,0
1532,-5.10,0.9263,0
1533,-7.50,0.9262,0
1534,-6.90,0.9262,0
1535,-8.10,0.9261,0
1536,-8.70,0.9261,0
1537,-8.10,0.9260,0
1538,-7.50,0.9260,0
1539,-8.70,0.9259,0
1540,-8.10,0.9259,0
1541,-8.70,0.9258,0
1542,-6.90,0.9258,0
1543,-7.50,0.9257,0
1544,-5.70,0.9257,0
1545,-3.30,0.9257,0
1546,-6.30,0.9256,0
1547,-7.50,0.9256,0
1548,-6.90,0.9255,0
1549,-6.30,0.9255,0
1550,-8.10,0.9254,0
1551,-6.90,0.9254,0
1552,-7.50,0.9253,0
1553,-7.50,0.9253,0
1554,-7.50,0.9252,0
1555,-3.90,0.9252,0
1556,-7.50,0.9251,0
1557,-7.50,0.9251,0
1558,-8.10,0.9251,0
1559,-7.50,0.9250,0
1560,-8.10,0.9250,0
1561,-7.50,0.9249,0
1562,-7.50,0.9249,0
1563,-6.30,0.9248,0
1564,-8.10,0.9248,0
1565,-8.10,0.9247,0
1566,-6.90,0.9247,0
1567,-7.50,0.9246,0
1568,-6.30,0.9246,0
1569,-5.70,0.9245,0
1570,-6.90,0.9245,0
1571,-8.10,0.9245,0
1572,-6.30,0.9244,0
1573,-6.90,0.9244,0
1574,-6.90,0.9243,0
1575,-8.10,0.9243,0
1576,-7.50,0.9242,0
1577,-5.70,0.9242,0
1578,-6.30,0.9241,0
1579,-5.70,0.9241,0
1580,-7.50,0.9240,0
1581,-8.10,0.9240,0
1582,-7.50,0.9239,0
1583,-7.50,0.9239,0
1584,-6.90,0.9239,0
1585,-8.10,0.9238,0
1586,-8.10,0.9238,0
1587,-6.90,0.9237,0
1588,-7.50,0.9237,0
1589,-6.90,0.9236,0
1590,-8.10,0.9236,0
1591,-6.30,0.9235,0
1592,-8.10,0.9235,0
1593,-7.50,0.9234,0
1594,3.30,0.9234,3
1595,-8.10,0.9233,0
1596,-5.10,0.9233,0
1597,-8.10,0.9233,0
1598,-8.10,0.9232,0
1599,-6.90,0.9232,0
1600,-6.30,0.9231,0
1601,-7.50,0.9231,0
1602,-8.10,0.9230,0
1603,-7.50,0.9230,0
1604,-6.90,0.9229,0
1605,-8.10,0.9229,0
1606,-7.50,0.9228,0
1607,-5.70,0.9228,0
1608,-7.50,0.9227,0
1609,-7.50,0.9227,0
1610,-6.90,0.9227,0
1611,-7.50,0.9226,0
1612,-8.70,0.9226,0
1613,-3.30,0.9225,0
1614,-6.90,0.9225,0
1615,-6.30,0.9224,0
1616,-6.90,0.9224,0
1617,-6.90,0.9223,0
1618,-8.70,0.9223,0
1619,-7.50,0.9222,0
1620,-2.70,0.9222,0
1621,-7.50,0.9221,0
1622,-6.30,0.9221,0
1623,-7.50,0.9221,0
1624,-6.30,0.9220,0
1625,-8.10,0.9220,0
1626,-8.10,0.9219,0
1627,-7.50,0.9219,0
1628,-7.50,0.9218,0
1629,-6.30,0.9218,0
1630,-8.70,0.9217,0
1631,-6.90,0.9217,0
1632,-6.90,0.9216,0
1633,-5.70,0.9216,0
1634,-8.10,0.9215,0
1635,-8.10,0.9215,0
1636,1.50,0.9215,1
1637,-6.90,0.9214,0
1638,-6.90,0.9214,0
1639,-6.30,0.9213,0
1640,-6.90,0.9213,0
1641,-6.90,0.9212,0
1642,-6.90,0.9212,0
1643,-6.90,0.9211,0
1644,-8.10,0.9211,0
1645,-7.50,0.9210,0
1646,-8.70,0.9210,0
1647,-8.10,0.9209,0
1648,-7.50,0.9209,0
1649,-7.50,0.9209,0
1650,-6.90,0.9208,0
1651,-8.70,0.9208,0
1652,-8.10,0.9207,0
1653,-7.50,0.9207,0
1654,-7.50,0.9206,0
1655,-8.10,0.9206,0
1656,-7.50,0.9205,0
1657,-6.90,0.9205,0
1658,-8.10,0.9204,0
1659,-8.10,0.9204,0
1660,-8.70,0.9203,0
1661,-8.10,0.9203,0
1662,-6.90,0.9203,0
1663,-5.70,0.9202,0
1664,-5.70,0.9202,0
1665,-6.90,0.9201,0
1666,-7.50,0.9201,0
1667,-8.10,0.9200,0
1668,-6.30,0.9200,0
1669,-8.10,0.9199,0
1670,-8.10,0.9199,0
1671,-8.10,0.9198,0
1672,-6.30,0.9198,0
1673,-8.70,0.9198,0
1674,-6.30,0.9197,0
1675,-5.70,0.9197,0
1676,-7.50,0.9196,0
1677,-6.90,0.9196,0
1678,-8.10,0.9195,0
1679,-6.90,0.9195,0
1680,-7.50,0.9194,0
1681,-5.70,0.9194,0
1682,-7.50,0.9193,0
1683,-7.50,0.9193,0
1684,-8.70,0.9192,0
1685,-8.10,0.9192,0
1686,-5.70,0.9192,0
1687,-5.10,0.9191,0
1688,-8.70,0.9191,0
1689,-6.90,0.9190,0
1690,-5.10,0.9190,0
1691,-6.90,0.9189,0
1692,-8.10,0.9189,0
1693,-6.30,0.9188,0
1694,-6.90,0.9188,0
1695,-8.10,0.9187,0
1696,-6.90,0.9187,0
1697,-7.50,0.9186,0
1698,-6.30,0.9186,0
1699,-1.50,0.9186,0
1700,-7.50,0.9185,0
1701,-8.70,0.9185,0
1702,-8.70,0.9184,0
1703,-7.50,0.9184,0
1704,-6.90,0.9183,0
1705,-6.30,0.9183,0
1706,-6.90,0.9182,0
1707,-7.50,0.9182,0
1708,-5.70,0.9181,0
1709,-5.10,0.9181,0
1710,-6.90,0.9181,0
1711,-8.70,0.9180,0
1712,-8.10,0.9180,0
1713,-6.90,0.9179,0
1714,-7.50,0.9179,0
1715,-6.90,0.9178,0
1716,-6.90,0.9178,0
1717,-5.10,0.9177,0
1718,-8.10,0.9177,0
1719,-7.50,0.9176,0
1720,-7.50,0.9176,0
1721,-8.10,0.9175,0
1722,-6.30,0.9175,0
1723,-6.90,0.9175,0
1724,-5.10,0.9174,0
1725,-7.50,0.9174,0
1726,-8.70,0.9173,0
1727,-3.90,0.9173,0
1728,-6.90,0.9172,0
1729,-7.50,0.9172,0
1730,-7.50,0.9171,0
1731,-1.50,0.9171,0
1732,-5.70,0.9170,0
1733,-8.10,0.9170,0
1734,-8.10,0.9170,0
1735,-6.30,0.9169,0
1736,-7.50,0.9169,0
1737,-8.10,0.9168,0
1738,-7.50,0.9168,0
1739,-6.90,0.9167,0
1740,-6.30,0.9167,0
1741,-4.50,0.9166,0
1742,-8.10,0.9166,0
1743,-7.50,0.9165,0
1744,-2.70,0.9165,0
1745,-7.50,0.9164,0
1746,-5.70,0.9164,0
1747,-6.30,0.9164,0
1748,-7.50,0.9163,0
1749,-7.50,0.9163,0
1750,-6.90,0.9162,0
1751,-8.70,0.9162,0
1752,-5.70,0.9161,0
1753,-8.10,0.9161,0
1754,-7.50,0.9160,0
1755,-6.30,0.9160,0
1756,-2.10,0.9159,0
1757,-8.10,0.9159,0
1758,-7.50,0.9159,0
1759,-7.50,0.9158,0
1760,-8.10,0.9158,0
1761,-7.50,0.9157,0
1762,-7.50,0.9157,0
1763,-4.50,0.9156,0
1764,-6.30,0.9156,0
1765,-6.90,0.9155,0
1766,-5.10,0.9155,0
1767,-7.50,0.9154,0
1768,-7.50,0.9154,0
1769,-8.70,0.9153,0
1770,-8.10,0.9153,0
1771,-8.10,0.9153,0
1772,-6.30,0.9152,0
1773,-6.90,0.9152,0
1774,-8.10,0.9151,0
1775,-7.50,0.9151,0
1776,-7.50,0.9150,0
1777,-6.30,0.9150,0
1778,-8.10,0.9149,0
1779,-7.50,0.9149,0
1780,-8.10,0.9148,0
1781,-6.90,0.9148,0
1782,-6.90,0.9148,0
1783,-6.30,0.9147,0
1784,-7.50,0.9147,0
1785,-6.30,0.9146,0
1786,-8.10,0.9146,0
1787,-6.90,0.9145,0
1788,-7.50,0.9145,0
1789,-6.90,0.9144,0
1790,-7.50,0.9144,0
1791,-6.90,0.9143,0
1792,-7.50,0.9143,0
1793,-6.90,0.9142,0
1794,-6.90,0.9142,0
1795,-7.50,0.9142,0
1796,-6.30,0.9141,0
1797,-7.50,0.9141,0
1798,-8.10,0.9140,0
1799,-6.90,0.9140,0
1800,-6.30,0.9139,0
1801,-5.10,0.9139,0
1802,-5.70,0.9138,0
1803,-8.10,0.9138,0
1804,-7.50,0.9137,0
1805,-7.50,0.9137,0
1806,-7.50,0.9137,0
1807,-7.50,0.9136,0
1808,-6.90,0.9136,0
1809,-6.30,0.9135,0
1810,-9.30,0.9135,0
1811,-4.50,0.9134,0
1812,-8.10,0.9134,0
1813,-7.50,0.9133,0
1814,-8.10,0.9133,0
1815,-7.50,0.9132,0
1816,-8.10,0.9132,0
1817,-6.90,0.9132,0
1818,-7.50,0.9131,0
1819,-8.70,0.9131,0
1820,-6.30,0.9130,0
1821,-7.50,0.9130,0
1822,-8.10,0.9129,0
1823,-6.30,0.9129,0
1824,-6.90,0.9128,0
1825,-6.90,0.9128,0
1826,-7.50,0.9127,0
1827,-5.70,0.9127,0
1828,-7.50,0.9127,0
1829,-5.70,0.9126,0
1830,-6.30,0.9126,0
1831,-5.70,0.9125,0
1832,-7.50,0.9125,0
1833,-6.30,0.9124,0
1834,-6.90,0.9124,0
1835,-5.70,0.9123,0
1836,-7.50,0.9123,0
1837,-7.50,0.9122,0
1838,-8.70,0.9122,0
1839,-8.10,0.9121,0
1840,-8.70,0.9121,0
1841,-6.90,0.9121,0
1842,-6.90,0.9120,0
1843,-2.70,0.9120,0
1844,-7.50,0.9119,0
1845,-7.50,0.9119,0
1846,-4.50,0.9118,0
1847,-5.10,0.9118,0
1848,-7.50,0.9117,0
1849,-7.50,0.9117,0
1850,-5.70,0.9116,0
1851,-8.10,0.9116,0
1852,-6.90,0.9116,0
1853,-6.30,0.9115,0
1854,-5.70,0.9115,0
1855,-6.90,0.9114,0
1856,-8.10,0.9114,0
1857,-6.90,0.9113,0
1858,-7.50,0.9113,0
1859,-6.90,0.9112,0
1860,-8.10,0.9112,0
1861,-6.90,0.9111,0
1862,-6.30,0.9111,0
1863,-5.10,0.9111,0
1864,-6.90,0.9110,0
1865,-8.10,0.9110,0
1866,-8.10,0.9109,0
1867,-8.70,0.9109,0
1868,-8.10,0.9108,0
1869,-8.10,0.9108,0
1870,-3.90,0.9107,0
1871,-7.50,0.9107,0
1872,-6.90,0.9106,0
1873,-7.50,0.9106,0
1874,-8.10,0.9106,0
1875,-4.50,0.9105,0
1876,-6.90,0.9105,0
1877,-5.70,0.9104,0
1878,-8.10,0.9104,0
1879,-6.90,0.9103,0
1880,-6.90,0.9103,0
1881,-8.10,0.9102,0
1882,-7.50,0.9102,0
1883,-7.50,0.9101,0
1884,-7.50,0.9101,0
1885,-7.50,0.9101,0
1886,-8.10,0.9100,0
1887,-6.90,0.9100,0
1888,-7.50,0.9099,0
1889,-6.90,0.9099,0
1890,-5.10,0.9098,0
1891,-6.90,0.9098,0
1892,-5.10,0.9097,0
1893,-8.70,0.9097,0
1894,-6.90,0.9096,0
1895,-7.50,0.9096,0
1896,-8.10,0.9096,0
1897,-4.50,0.9095,0
1898,-3.90,0.9095,0
1899,-6.90,0.9094,0
1900,-6.90,0.9094,0
1901,-7.50,0.9093,0
1902,-8.10,0.9093,0
1903,-8.10,0.9092,0
1904,-6.30,0.9092,0
1905,-8.10,0.9091,0
1906,-7.50,0.9091,0
1907,-6.90,0.9091,0
1908,-6.30,0.9090,0
1909,-6.30,0.9090,0
1910,-8.70,0.9089,0
1911,-6.30,0.9089,0
1912,-8.70,0.9088,0
1913,-8.10,0.9088,0
1914,-7.50,0.9087,0
1915,-5.70,0.9087,0
1916,-6.30,0.9086,0
1917,-7.50,0.9086,0
1918,-6.90,0.9086,0
1919,-8.70,0.9085,0
1920,-6.30,0.9085,0
1921,-8.10,0.9084,0
1922,-5.10,0.9084,0
1923,-0.90,0.9083,0
1924,-7.50,0.9083,0
1925,-4.50,0.9082,0
1926,-5.10,0.9082,0
1927,-8.10,0.9081,0
1928,-8.70,0.9081,0
1929,-8.10,0.9081,0
